date,"Cluster v2 (잔차+동적K, [C23+K24])","Cluster v1 (원시+K=10, [K24])",Naive GMVP-LW,EW Market
2007-02-28,-0.0015593123316865489,-0.006503925270979794,0.002626064217186441,-0.0013525692488044283
2007-03-30,0.015006702045504416,0.007230276683119111,0.012263203717158437,0.007964929052626659
2007-04-30,0.0219255888690642,0.01852854745842651,0.031237756790454957,0.02564223381071265
2007-05-31,0.022547317763099664,0.0305955035059395,0.02123703236830475,0.03453847209062746
2007-06-29,-0.02750733837088157,-0.021408937842062024,-0.015120975760208518,-0.010872531655014528
2007-07-31,-0.06278802826940376,-0.06701514452332338,-0.04701894561884049,-0.055852500860585935
2007-08-31,0.015033369344114953,0.014838782631120788,0.014207991586697086,0.002274950385404428
2007-09-28,0.02116986145464152,0.01508609561639196,0.02767370187937363,0.020003257185491247
2007-10-31,0.028511847955136442,0.018478714854040505,0.014162829033770101,0.021103017819230838
2007-11-30,-0.04519829390150708,-0.04925650944510388,-0.05798583695781776,-0.07838656499008531
2007-12-31,-0.008274141876150004,-0.00984557516954738,-0.01052105067743403,-0.009439434841042467
2008-01-31,-0.05758605504234632,-0.051985096137736296,-0.054165404641157044,-0.0564469361651311
2008-02-29,-0.05217003933516134,-0.047009253209811155,-0.04078685454041141,-0.030785255369367825
2008-03-31,0.01046001255564926,0.004270215991040762,-0.007550610553436455,-0.01087867977924567
2008-04-30,0.03700262061834651,0.03253331905309964,0.032351424632771686,0.038196435578010786
2008-05-30,0.027716304508904416,0.02325681931076518,0.028503170834664675,0.03906095898046638
2008-06-30,-0.10541780151187541,-0.11788143804233968,-0.08441703692703847,-0.09749892325976703
2008-07-31,0.004206514643716018,0.015187342721872658,0.031410731515945464,0.023141267661717577
2008-08-29,0.022134533490339534,0.023564095413761615,0.015913398917488362,0.031471916387014645
2008-09-30,-0.06735845643240661,-0.06909336078480736,-0.07440893548791315,-0.09771869018414442
2008-10-31,-0.14719998658390482,-0.1741422259301932,-0.1780216531293825,-0.220861474754943
2008-11-28,-0.020359544412829018,-0.0695951218784831,-0.10585993415418422,-0.1286108567283454
2008-12-31,0.010532911629942748,0.01948315896187302,0.012966427878764957,0.04627569393748515
2009-01-30,-0.08812506875906384,-0.12878570055251493,-0.08498756631257862,-0.08430976118465171
2009-02-27,-0.11838236887813887,-0.11032913563891508,-0.12960854424322266,-0.11818184382895013
2009-03-31,0.05062261887412989,0.0768082687998579,0.08378870092466997,0.10177304534429005
2009-04-30,0.06682629704436632,0.11426934074273208,0.05858511037754547,0.1746607479803386
2009-05-29,0.03660558788927139,0.030509449456141043,0.06724081391462355,0.06205215342602634
2009-06-30,0.04463402148884836,0.018785160790550003,0.04520271751231147,0.01468396633224897
2009-07-31,0.06270336630948835,0.06911446790624795,0.06158617080323302,0.09475482995742131
2009-08-31,0.018418711285326097,0.01777231232894595,0.006983829513047961,0.03448342953505949
2009-09-30,0.03190128705836555,0.03981534590370196,0.023661526448127405,0.06613946279729357
2009-10-30,-0.028974241017172893,-0.03705560185989111,-0.04191455691423286,-0.06422612125440924
2009-11-30,0.032523200928090655,0.03069297996483271,0.014807549202962417,0.03422236328085752
2009-12-31,0.05516564970959302,0.05979689857543475,0.05946533257221614,0.07044763746623166
2010-01-29,-0.02722964708204281,-0.025535816377213364,-0.005191587741110683,-0.026433221196648902
2010-02-26,0.021165448266053308,0.02860462984046232,0.035276630662306914,0.04329231118725647
2010-03-31,0.051153157077534324,0.06055966853045634,0.05023547300200375,0.07434970162752608
2010-04-30,0.035269623993763904,0.04096060280027461,0.04867936279900312,0.05993712622698808
2010-05-28,-0.06384054031969064,-0.06595139308772957,-0.06876109277534043,-0.08480952590716567
2010-06-30,-0.02337197629036936,-0.038099112450298726,-0.03901841135895911,-0.07728850771781073
2010-07-30,0.06234262806885401,0.0633650908862402,0.040459237322462954,0.07100649300961172
2010-08-31,-0.03007492365153433,-0.04313225221670916,-0.036851036352693656,-0.07024100068510655
2010-09-30,0.06673912616073567,0.08758408898208125,0.06912244870903067,0.12248150550776093
2010-10-29,0.027025597966822145,0.03260524231093801,0.02323019974956378,0.039767474209362684
2010-11-30,-0.00207271967099178,0.012492626281835064,0.0014084575885763319,0.02499838688510866
2010-12-31,0.054779451931634734,0.06358637304048571,0.06105614998555533,0.08719375534549663
2011-01-31,0.006601596666543116,0.0013154529671198561,-0.02045849274082221,0.005091758646837386
2011-02-28,0.028812457153832814,0.028770313136432944,0.03951357719683216,0.04456449101064238
2011-03-31,0.019384446515361642,0.02029827147833466,0.031179785684830624,0.02164279216772144
2011-04-29,0.031335022400758264,0.022520093755190554,0.010867136807828156,0.022882055665477102
2011-05-31,-0.006614510272576255,-0.005412111302435025,-0.013660683867228218,-0.019791575489170002
2011-06-30,-0.008169337253699702,-0.014860901705500045,-0.023748514691389905,-0.027541643381032387
2011-07-29,-0.030049175344485445,-0.031095789388904598,-0.03416162456873835,-0.033888307925270034
2011-08-31,-0.012318697652539025,-0.04476733576376518,-0.034367093672609435,-0.09141516093763839
2011-09-30,-0.026606915025664722,-0.06976221662934722,-0.05379769907569133,-0.1120376042809395
2011-10-31,0.06832388596169395,0.09228917810843582,0.07948188533742824,0.14884430717817781
2011-11-30,0.011065331295676994,0.007382600817102074,-0.009014523511044047,-0.0171510501371094
2011-12-30,0.02581653371321172,0.01507331692245302,0.012006619056015012,0.00039246970956336585
2012-01-31,-0.00858768245880219,0.0012660647402565227,0.0539711429618714,0.07991160146122345
2012-02-29,0.011161903217209751,0.012380102657092825,0.04246804562300536,0.036703890731303465
2012-03-30,0.018367741231854005,0.02038009402855003,0.02110796638268545,0.022882007963173738
2012-04-30,0.008365712359436894,0.00450152705603526,0.013508643077226181,-0.01870106717838793
2012-05-31,-0.01392243689196973,-0.02719190980156574,-0.02599207474536841,-0.07754088152032565
2012-06-29,0.04038216151232012,0.03949689235303527,0.04751697087570817,0.0421507650901182
2012-07-31,0.02020026743073959,0.017078757073985765,-0.011757067992427123,-0.008986023842784602
2012-08-31,-0.015171509761664195,-0.0071330811505232565,0.011231594529195133,0.03552202196527101
2012-09-28,0.024138220518202573,0.024375746276077942,0.02791192390322646,0.0339784677640149
2012-10-31,0.0035940339158905942,0.0009535396913359616,-0.01771934803838258,-0.020499396057501618
2012-11-30,-0.013696987495885648,-0.0074397441363703316,0.002581770789769276,0.007110238231538516
2012-12-31,0.007240992573726826,0.007407564664398491,0.003497429609039551,0.027933927818127
2013-01-31,0.05554764031905226,0.054516559096297226,0.05272008385252004,0.06464657210369422
2013-02-28,0.024622956607836675,0.02337514551377779,0.008778891275981625,0.005640058894680328
2013-03-28,0.04925729541478363,0.04739964784052087,0.05378964478165455,0.04446979972466875
2013-04-30,0.03685191542330927,0.03369765163871838,0.018737420128975044,-0.0018204937497444775
2013-05-31,-0.026785101175204478,-0.018668665475785818,0.01020053172333873,0.04306115933409182
2013-06-28,0.0022017760015733204,0.00030960519219018707,-0.0054161269364581665,-0.00942775970547288
2013-07-31,0.05695472554987784,0.056187419013898524,0.04626157861717248,0.07281392146359364
2013-08-30,-0.045655120679430776,-0.0451071862034855,-0.03254038437450785,-0.027857547466001966
2013-09-30,0.033721689117377864,0.03400514643337424,0.036532644175851905,0.05767075858530271
2013-10-31,0.042251407137376906,0.04310012361879255,0.03168149110223256,0.027687001168377447
2013-11-29,0.012660697860481938,0.01301487054859699,0.021877475719480892,0.042742702098933924
2013-12-31,0.019840096105361704,0.019562771322008975,0.01716377942869075,0.029510036679668162
2014-01-31,-0.012970257103687237,-0.016589375942654076,0.00047551981851488476,-0.018998703693128376
2014-02-28,0.04005134441278236,0.039364655360189175,0.05093719535667359,0.05091333102283031
2014-03-31,0.017904383106132436,0.017529035393642894,0.007394081539162826,0.0009169757684163426
2014-04-30,0.0032043657886255605,0.0006270660319502895,-0.023711979368754167,-0.033659293161372734
2014-05-30,0.005228566606226873,0.008016633451652213,-0.005502046270066771,0.005588099520384925
2014-06-30,0.04085721245311106,0.039868894572869046,0.05234495690507296,0.045685614215921995
2014-07-31,-0.05157691946955025,-0.050740666853823876,-0.05336422451454695,-0.05059011452991215
2014-08-29,0.04434317373344875,0.04872957016177855,0.04194207641599518,0.04431425388258267
2014-09-30,-0.03470512795725227,-0.0333716943964935,-0.043877012642772766,-0.057181914007253955
2014-10-31,0.06089609700060412,0.057931255497556504,0.034479547367879435,0.034470029883424666
2014-11-28,0.013072732317594893,0.01372980842823733,0.005992217128177135,-0.0017090742584243577
2014-12-31,0.014280189352535964,0.014055421320559433,0.0002105662083282246,0.009719727730458793
2015-01-30,-0.02758108165487978,-0.025509411677898167,-0.024995642691277138,-0.04216752725622966
2015-02-27,0.04335403658936429,0.04980256632060451,0.058349722314438086,0.06847307674422244
2015-03-31,-0.003522801142655281,-0.001467091737887878,-0.007487340780624672,-0.003284362317164988
2015-04-30,-0.008959869432581145,-0.013059308404082235,-0.0013451899145905618,-0.0014123473457433179
2015-05-29,0.004433112753821574,0.006892714510551112,-0.0019102530146825935,0.007745885039231159
2015-06-30,-0.0188372703182861,-0.014953853351463061,-0.023476266689658826,-0.004155634809990834
2015-07-31,0.012815551687544616,0.005190273269938968,-0.005716931455947165,-0.02812161070980426
2015-08-31,-0.04620580109985146,-0.04542301389145721,-0.06816538178105525,-0.05238760025884162
2015-09-30,-0.023670837941094848,-0.025437370915144836,-0.02738203540056355,-0.05872658553621121
2015-10-30,0.05924122757349251,0.05616810029241073,0.04422423839157152,0.05982591848026813
2015-11-30,0.007243674790986605,0.005464346594272168,0.010230238372792974,0.018435273393686183
2015-12-31,-0.022440388366790506,-0.020522906955946673,-0.04598300337779011,-0.053459357219242644
2016-01-29,-0.0229401042469813,-0.022237572779583832,-0.057091557715254634,-0.08739053474866872
2016-02-29,0.020739487053303106,0.02372397612359114,0.0293465834062043,0.011181118995963588
2016-03-31,0.08196191406953159,0.07730926718481872,0.053890741607500126,0.07927973580465829
2016-04-29,-0.0030833202133826398,-0.004220167780832323,0.010051824835338428,0.03371240428793756
2016-05-31,0.016526255976468517,0.01934810827600778,-0.0044004221627912754,0.0001689403041074815
2016-06-30,0.03425207972419491,0.03112263521936499,0.019806921404670958,-0.009447064796033577
2016-07-29,0.024811607540188494,0.026359499434061483,0.03653625323564093,0.05505433356206669
2016-08-31,-0.0067236457128485435,-0.004290319526674308,-0.0063072797179232155,0.015686154911807658
2016-09-30,-0.0018168936520430966,-0.002981739461194092,-0.006675625930143368,0.01185672006899167
2016-10-31,-0.005041161918291592,-0.005474983721287247,-0.028830935576721794,-0.046605972022552664
2016-11-30,0.06389602045690451,0.06770168602673657,0.045132491977685804,0.09593425604115463
2016-12-30,0.03363200958500971,0.03386448582221456,0.03161190237877985,0.01684461254035629
2017-01-31,0.01014924702315481,0.005785042138560148,0.007797660964098717,0.014765401263125415
2017-02-28,0.035001314268918865,0.029580800647851777,0.005558298737741424,0.014180825338131267
2017-03-31,0.002749976510985447,0.003523548868324056,0.007391790483990795,0.004017727005924834
2017-04-28,0.013229792326890413,0.014762444339969125,0.03223521834482042,0.0026175661732150074
2017-05-31,0.01006839110557793,0.006846367798990159,-0.011619245819465128,-0.02315648874823996
2017-06-30,0.0022163384653382055,0.0038223543299058214,0.019323691496338606,0.030104425120141363
2017-07-31,0.015623042917806243,0.01438351868969815,0.003415071010387832,0.004908886665244129
2017-08-31,0.0010921889500174289,-0.0037146315116226183,-0.03200757015385753,-0.015171633683909221
2017-09-29,0.017081308195137316,0.022771740654157397,0.029038596988757975,0.06286516528591377
2017-10-31,0.02773781327313822,0.021715356383660275,-0.00020999463446025137,0.0017584080062687814
2017-11-30,0.03435869869510051,0.03682467782006624,0.03463574923330804,0.03143382856272276
2017-12-29,-0.020832864865262393,-0.012550508702221989,0.012207720500756867,0.006553357791182574
2018-01-31,0.015749086132176113,0.02017195460491316,0.010542618900751201,0.030685147324487315
2018-02-28,-0.044691382212366244,-0.04449520195888282,-0.04452318354747902,-0.04442605200329575
2018-03-29,0.01541071075833659,0.00967988214821331,0.02099127049504467,-0.002099571799387629
2018-04-30,0.007999283216655934,0.004009367871783279,0.005562996114503986,0.006130077053433331
2018-05-31,0.025614742940424456,0.0208018110552018,0.030193622344554343,0.04934772324054581
2018-06-29,0.013566593063097598,0.014864278532064281,0.02225221412813942,0.0028604176573902612
2018-07-31,0.026161977519906218,0.027761760903424828,0.0030767948783961825,0.011632679378546732
2018-08-31,0.030627918676603316,0.027925831862256986,0.032071357722804845,0.03274071718036121
2018-09-28,-0.008125079636161997,-0.006012818230863712,-0.015129477701716706,-0.020166438816407582
2018-10-31,-0.0564352378259975,-0.058240996322079665,-0.07113132052798074,-0.10286627365095011
2018-11-30,0.03556372438707142,0.03527822976742965,0.009946309499358945,0.005188768850669529
2018-12-31,-0.08043797566390633,-0.08070184530399196,-0.10857118188377092,-0.12403009962937427
2019-01-31,0.07129278516398845,0.07014529170935162,0.06251006227496066,0.11747193440826621
2019-02-28,0.03146625129179575,0.03314188365999399,0.027680065435648486,0.0468689743511958
2019-03-29,0.019304977412532766,0.01743794339388073,-0.0025879954263743053,-0.02079207654759302
2019-04-30,0.018239774733339754,0.02380116495571013,0.013385685884148324,0.029720552919908567
2019-05-31,-0.02163927478034619,-0.02749808211849874,-0.05920107639590729,-0.08811190516416612
2019-06-28,0.046180171095030885,0.0431157652871448,0.04576316957579958,0.06509837557915767
2019-07-31,0.007126675752544275,0.007240755921751791,0.003371001527690064,-0.00071085320938319
2019-08-30,0.02359755870813059,0.01710416947103017,-0.006532217745016444,-0.055028055777971874
2019-09-30,0.023135133865810953,0.015405162021931882,-0.005724229674588944,0.02621749509080141
2019-10-31,-0.004623388881346609,-0.005076802127994485,-0.0011945881639360703,0.014085992693910268
2019-11-29,-0.0057051147834200865,0.005859143322916544,0.023769653292506073,0.0436635209782213
2019-12-31,0.02987588089359828,0.02521159465233281,0.030413391164446912,0.036500755449787224
2020-01-31,0.02686788196396172,0.01736160924953549,-0.008690133936959705,-0.036938376945294435
2020-02-28,-0.09562243366962458,-0.08743739635924017,-0.0734191538754819,-0.08700641672328492
2020-03-31,-0.14290322641637843,-0.1516558511508489,-0.13891695788803363,-0.22345400629451606
2020-04-30,0.07208566443418561,0.08699937366756552,0.0774670149512136,0.16539389769334456
2020-05-29,0.029116578521111977,0.04258156819315232,0.052128826060188115,0.060395220550269926
2020-06-30,-0.02442444621951126,-0.013918916138072788,0.0006630371940584866,0.0323984856995399
2020-07-31,0.04706879916508828,0.046460024251429644,0.05435021552207242,0.0395807623020034
2020-08-31,0.008508751732303399,0.023438836866470837,-0.0020434914218348805,0.05109010921723495
2020-09-30,-0.025509570583785737,-0.03373504404205748,-0.05191895316732136,-0.03584902977482862
2020-10-30,0.009673592853427879,0.0022646062668954204,-0.018527863284392352,0.016121626968766272
2020-11-30,0.0951199377239229,0.09431608760056051,0.10665778257957911,0.17801596542259535
2020-12-31,0.028083909796009887,0.0412156777606372,0.050984697210324045,0.07086238412443199
