date,"Cluster v2 (잔차+동적K, [C23+K24])",Cluster v2 + VM(M&M),"Cluster v2 + VM(실시간,≤1.5x)",Cluster v2 + TV12m(수정),"Cluster v1 (원시+K=10, [K24])",Cluster v1 + VM(M&M),"Cluster v1 + VM(실시간,≤1.5x)",Naive GMVP-LW,Naive GMVP-LW + VM(M&M),"Naive GMVP-LW + VM(실시간,≤1.5x)",EW Market,EW Market + VM(M&M),"EW Market + VM(실시간,≤1.5x)",S&P500 TR (^SP500TR),"S&P500 (^GSPC, 가격)"
2006-10-31,0.03938828014860913,0.0659101491732744,0.05713709215129863,0.057865569544751715,0.03896992233911624,0.06993999979304379,0.05650955543705929,0.04167337078139319,0.07053791080512467,0.059824119597657995,0.049700185261964645,0.08893588072272568,0.0726049498213319,0.0325835029044048,0.0315080035853956
2006-11-30,0.023124006841378785,0.04057689813737826,0.03266887482527657,0.03455974350914812,0.022554108667330184,0.04223978994068627,0.03181402756420367,0.009624846268673826,0.014839065959402296,0.012420133966219132,0.029720829034515166,0.05628242353731309,0.04256410811498114,0.0190201555511602,0.0164666563430959
2006-12-29,0.016935949964979425,0.0232489310318621,0.022114933741964004,0.025168932140915413,0.01751528536039521,0.025673480661963746,0.022533760371914343,0.021583048012163694,0.03041479406006714,0.025657908415738062,0.008702682595611598,0.011437851085671158,0.010191075717809054,0.0140266858425743,0.0126157828146704
2007-01-31,0.004036454384250167,0.004122907478654548,0.0040614693757351685,0.004071985701522411,0.008953781970885057,0.01859012612202473,0.011437460755687504,0.016573996373009953,0.038656165422515334,0.02286778235887485,0.022708751720718266,0.05825812904512204,0.03206991538043732,0.0151226415473619,0.0140590430231779
2007-02-28,-0.0015593123316865489,-0.007678009816298761,-0.004372045794294097,-0.007184779256901646,-0.006503925270979794,-0.01971488822977036,-0.011788965203233966,0.002626064217186441,0.0010307717536683198,0.0019060190290153874,-0.0013525692488044283,-0.007954434261028785,-0.004061931169970917,-0.0195611521571097,-0.0218461759919443
2007-03-30,0.015006702045504416,0.011923787086611112,0.011456739441753634,0.025866172891947092,0.007230276683119111,0.006517396636008654,0.0061560006052730105,0.012263203717158437,0.010011024577572887,0.008911548438063598,0.007964929052626659,0.007043637136766014,0.006532762659794817,0.0111868330267241,0.0099799829392064
2007-04-30,0.0219255888690642,0.015575044325839577,0.014884750928856648,0.03985677718281143,0.01852854745842651,0.014110247644644264,0.012614298196940512,0.031237756790454957,0.021758550074413026,0.018463050163336783,0.02564223381071265,0.01885044681161583,0.0162922319774966,0.044297563653973,0.0432906904267598
2007-05-31,0.022547317763099664,0.037671085110094614,0.03186766439472948,0.040393476001352804,0.0305955035059395,0.05600415869072765,0.043939943008989235,0.02123703236830475,0.03559987035503722,0.029798423136706966,0.03453847209062746,0.06286372630869128,0.04985439588602117,0.034893200301608,0.0325492287073616
2007-06-29,-0.02750733837088157,-0.039560249292928694,-0.03675011571186281,-0.058769488922909285,-0.021408937842062024,-0.03381893653082101,-0.027864021387853093,-0.015120975760208518,-0.022650138103207224,-0.01773859695903549,-0.010872531655014528,-0.017780478239249727,-0.013953917070711457,-0.0166123436021449,-0.017816322547885
2007-07-31,-0.06278802826940376,-0.04521392376192548,-0.04164783316123205,-0.11209070869039339,-0.06701514452332338,-0.052376208992043254,-0.043307395665284576,-0.04701894561884049,-0.03396570619008767,-0.026940844702971554,-0.055852500860585935,-0.04285766285119903,-0.034576223717383926,-0.0310060943012937,-0.0319818783619882
2007-08-31,0.015033369344114953,0.008848702676963468,0.008678391608944692,0.015624348144485226,0.014838782631120788,0.009137843802177179,0.008486290552251852,0.014207991586697086,0.008526909573620971,0.0077954395896281505,0.002274950385404428,0.0031512911817907323,0.0032781443274838337,0.0149883971918791,0.0128635720188579
2007-09-28,0.02116986145464152,0.007051068239119759,0.006916634275284296,0.02230192391374265,0.01508609561639196,0.005945425973203827,0.005601406456657892,0.02767370187937363,0.008494966780771652,0.007650992246472684,0.020003257185491247,0.007026430627074445,0.006405854012069405,0.0374003727542069,0.0357940081786007
2007-10-31,0.028511847955136442,0.01752961685571936,0.0170231047236453,0.029753315884123336,0.018478714854040505,0.012505360162575035,0.011315032982306487,0.014162829033770101,0.009430074829985861,0.008424077025022942,0.021103017819230838,0.013958814104161646,0.012186282632228736,0.0159071272563016,0.0148223382235548
2007-11-30,-0.04519829390150708,-0.02631598413478064,-0.025336695719622826,-0.04932290704634171,-0.04925650944510388,-0.03126969486364596,-0.02694096143030299,-0.05798583695781776,-0.03446744498009497,-0.028533202613185656,-0.07838656499008531,-0.04965112370345003,-0.041077194984464785,-0.0418084298814024,-0.0440434173794157
2007-12-31,-0.008274141876150004,0.0004256069602508136,0.00044487910151071435,-0.007962115509396775,-0.00984557516954738,-6.794293161917512e-05,0.00019915301498433981,-0.01052105067743403,-3.670783231949021e-05,0.0002716126048599582,-0.009439434841042467,5.254307714588945e-05,0.0003886614135970544,-0.0069370147403809,-0.0086285085612979
2008-01-31,-0.05758605504234632,-0.023795963269303305,-0.023655991624349622,-0.056592315527722814,-0.051985096137736296,-0.023201286208414253,-0.020633672761878774,-0.054165404641157044,-0.022533105689293245,-0.01961052381088997,-0.0564469361651311,-0.024922388239157545,-0.021229632677650982,-0.0599810423489871,-0.0611634322777698
2008-02-29,-0.05217003933516134,-0.010585735113441842,-0.010991713999833523,-0.04501304819988118,-0.047009253209811155,-0.010271910018204872,-0.009417880363697055,-0.04078685454041141,-0.008100625295539114,-0.007308259102760579,-0.030785255369367825,-0.006202406620468721,-0.005289642639336142,-0.0324830135371415,-0.0347611927372881
2008-03-31,0.01046001255564926,0.0044346668326601885,0.00463450492157564,0.008777090757360568,0.004270215991040762,0.002476099951954868,0.0024293420809004132,-0.007550610553436455,-0.001498340490562014,-0.0013183055766290536,-0.01087867977924567,-0.00281475264332986,-0.002338108331549518,-0.0043194970527086,-0.0059596233978174
2008-04-30,0.03700262061834651,0.0070825681470878315,0.007485707842581229,0.030366819185912827,0.03253331905309964,0.00674560002655591,0.006476431331857998,0.032351424632771686,0.006360266634366923,0.006053471025874603,0.038196435578010786,0.0076659652057131,0.006951922562740256,0.0487018725842185,0.047546697641229
2008-05-30,0.027716304508904416,0.011186357825484718,0.01193277747456339,0.021751196818591445,0.02325681931076518,0.010150980162308391,0.009757590890863995,0.028503170834664675,0.011582593910860452,0.011025904025486857,0.03906095898046638,0.0163625777327052,0.014749279706589624,0.0129536231664342,0.0106741817040685
2008-06-30,-0.10541780151187541,-0.07179654202178247,-0.07746133344682946,-0.07992259117450627,-0.11788143804233968,-0.08670149311612121,-0.08296057216229938,-0.08441703692703847,-0.05796506094415438,-0.05499223986969428,-0.09749892325976703,-0.07061667035527913,-0.06317653181733149,-0.0843047235956163,-0.0859623848263144
2008-07-31,0.004206514643716018,0.0023999889216642896,0.0025066468901443996,0.003191439839534067,0.015187342721872658,0.0062674934066247944,0.006319280792550504,0.031410731515945464,0.011230513432325152,0.01112564676537088,0.023141267661717577,0.008916134502143371,0.008341951214991815,-0.0084076832544937,-0.0098593711853027
2008-08-29,0.022134533490339534,0.006408121858000654,0.007036517996599249,0.01487154012725632,0.023564095413761615,0.007173981331090154,0.007239055030176823,0.015913398917488362,0.004931484586537168,0.004908386907483759,0.031471916387014645,0.009133032911771248,0.008532545744136016,0.0144659248886929,0.0121904646691215
2008-09-30,-0.06735845643240661,-0.02056359702880924,-0.02332871161362836,-0.042763950162138326,-0.06909336078480736,-0.02286668267198071,-0.023174075305917242,-0.07440893548791315,-0.02304862437445538,-0.022898873408736965,-0.09771869018414442,-0.032242321543192336,-0.029697720883579682,-0.0891056579938184,-0.0907914335437921
2008-10-31,-0.14719998658390482,-0.006216045433757055,-0.007351026387776332,-0.09078787607448019,-0.1741422259301932,-0.008123421445274793,-0.008522768736162683,-0.1780216531293825,-0.007747617653547364,-0.008086804794430533,-0.220861474754943,-0.010335633159446663,-0.009912083937899618,-0.1679505612071048,-0.1694245240177707
2008-11-28,-0.020359544412829018,-2.7969702986962238e-05,-0.00015788118945737038,-0.010081628847863082,-0.0695951218784831,-0.0010670034769407854,-0.0014005741130830591,-0.10585993415418422,-0.0016723836338578676,-0.0022272460147420813,-0.1286108567283454,-0.002238767274367676,-0.0025861300384128526,-0.0717518615444127,-0.0748490423387097
2008-12-31,0.010532911629942748,0.0003198138576121174,0.00042369299175858854,0.005322585978368687,0.01948315896187302,0.0006294727775763183,0.0007914738950383762,0.012966427878764957,0.00039552644175743293,0.0005287461693201721,0.04627569393748515,0.0014633450918588695,0.0017335811127135005,0.010642094336859,0.0078215766334994
2009-01-30,-0.08812506875906384,-0.004406675122074664,-0.0059062338620904774,-0.04367575177558283,-0.12878570055251493,-0.006990491934300889,-0.0088460702038602,-0.08498756631257862,-0.004288446445594284,-0.005797053331255552,-0.08430976118465171,-0.004481492918904469,-0.005355288527044388,-0.0842888218347059,-0.0856573430580542
2009-02-27,-0.11838236887813887,-0.010259328652455732,-0.014308124472364276,-0.05679603989282342,-0.11032913563891508,-0.010306291385911697,-0.01395862820555301,-0.12960854424322266,-0.011359694273576727,-0.01583262303061708,-0.11818184382895013,-0.010895156730889772,-0.013251658106166492,-0.1064779993427244,-0.1099311976201994
2009-03-31,0.05062261887412989,0.005821193408235987,0.008477536143498322,0.022624390112094554,0.0768082687998579,0.00939437756286222,0.013104574491756777,0.08378870092466997,0.0095984507986484,0.01407468151754341,0.10177304534429005,0.012215500309563398,0.015230547778906171,0.0875980095239983,0.0854044619953229
2009-04-30,0.06682629704436632,0.003557657975662792,0.005208817170782801,0.028218123644630184,0.11426934074273208,0.006415395272990592,0.009108316377982052,0.05858511037754547,0.0031679194718012282,0.004708674551804573,0.1746607479803386,0.009584959956475177,0.012209336081770756,0.0957091384780268,0.0939250791482633
2009-05-29,0.03660558788927139,0.004859165618784058,0.0072887730998449874,0.014758240510395152,0.030509449456141043,0.004373681494618578,0.006456089264680667,0.06724081391462355,0.0089248822581523,0.013613635242958834,0.06205215342602634,0.00867035926799541,0.011719145524998682,0.055931611052769,0.0530814463851665
2009-06-30,0.04463402148884836,0.007276083610196645,0.0109903189575079,0.017788738862436863,0.018785160790550003,0.003352172438977942,0.004946182719250028,0.04520271751231147,0.007437335667022829,0.01149807590781911,0.01468396633224897,0.0026060141600006553,0.00351429714272237,0.0019853143855079,0.0001958272656099
2009-07-31,0.06270336630948835,0.01820619175642785,0.027743980425423233,0.02546717749457047,0.06911446790624795,0.021601813646479798,0.03218918429809353,0.06158617080323302,0.01805442703715595,0.02815163511380514,0.09475482995742131,0.029163409350681974,0.03974991883783957,0.0756335287731011,0.0741417271477842
2009-08-31,0.018418711285326097,0.005145090801917701,0.007872165231217445,0.007191171075174703,0.01777231232894595,0.00534263701973844,0.00799341990190858,0.006983829513047961,0.0020364574009279924,0.0031307352100064076,0.03448342953505949,0.010125205011798082,0.013943596147071545,0.0361034533198103,0.0335601888685441
2009-09-30,0.03190128705836555,0.014442811380717423,0.022274395003920294,0.012388446857401597,0.03981534590370196,0.01939793627878843,0.029252794137950174,0.023661526448127405,0.010832191456360914,0.017041100987692587,0.06613946279729357,0.03173165776618645,0.043891605705902365,0.0373177005312423,0.0357233457231196
2009-10-30,-0.028974241017172893,-0.015262945781633737,-0.02372331838903749,-0.011294213546822762,-0.03705560185989111,-0.021061869028542,-0.031973290954112984,-0.04191455691423286,-0.022318020181596527,-0.03536858341010402,-0.06422612125440924,-0.03602869465432694,-0.05015125114574229,-0.0185761929286625,-0.0197620005268142
2009-11-30,0.032523200928090655,0.008591289500890619,0.013298106926915822,0.01590443080842223,0.03069297996483271,0.008736246584253001,0.013214679846413637,0.014807549202962417,0.003965672025423317,0.006248333480495607,0.03422236328085752,0.009601637200862182,0.013368369675144645,0.0599822464850243,0.0573640614537276
2009-12-31,0.05516564970959302,0.027451833096906214,0.04265185790446006,0.027030710597963113,0.05979689857543475,0.03206173065328649,0.0486475090966032,0.05946533257221614,0.029873829461126877,0.04724281036241953,0.07044763746623166,0.03724015442227267,0.051962243153781375,0.0193156551643112,0.0177705709193383
2010-01-29,-0.02722964708204281,-0.028772380651245315,-0.04086946375069848,-0.012986670014170825,-0.025535816377213364,-0.029082613253313086,-0.03832871769345431,-0.005191587741110683,-0.00554131657249914,-0.00781237473930029,-0.026433221196648902,-0.029682202007443363,-0.03967482492260762,-0.0359727758290816,-0.0369742456922621
2010-02-26,0.021165448266053308,0.011360807117243655,0.017597007940261273,0.011513679855933268,0.02860462984046232,0.016529630497801904,0.025030148179915463,0.035276630662306914,0.019095920027944257,0.03031566943797029,0.04329231118725647,0.024653506579433323,0.034429943460267384,0.0309754964214461,0.028513689046546
2010-03-31,0.051153157077534324,0.022583730382265663,0.03501474875475463,0.04735283524639097,0.06055966853045634,0.028793067243845158,0.04364376304004691,0.05023547300200375,0.022392108444355293,0.035592924765073225,0.07434970162752608,0.03484331531197592,0.04871461802999932,0.0603470241305212,0.0587964255454973
2010-04-30,0.035269623993763904,0.04817559627790002,0.05283781816295095,0.03261407710557538,0.04096060280027461,0.06029321439773729,0.06137428637271701,0.04867936279900312,0.06714977367605482,0.07295242637080977,0.05993712622698808,0.08702164294636695,0.08983907151278722,0.0157864107389198,0.0147592304820129
2010-05-28,-0.06384054031969064,-0.0358037479016965,-0.05529524538274239,-0.06322340025481596,-0.06595139308772957,-0.03987313641353899,-0.06003215255844082,-0.06876109277534043,-0.038940351761456715,-0.061031822265372467,-0.08480952590716567,-0.05056947636321186,-0.0700611089959114,-0.0798505703771746,-0.0819758420731905
2010-06-30,-0.02337197629036936,-0.002724760417140406,-0.004284914047946477,-0.017215487056507883,-0.038099112450298726,-0.004876531109488192,-0.007404056566595392,-0.03901841135895911,-0.004673028897855031,-0.0073954186675237255,-0.07728850771781073,-0.009869656358866451,-0.013760107086004782,-0.0523486453012931,-0.0538824422398385
2010-07-30,0.06234262806885401,0.011007547782730706,0.016971041243820525,0.04498504190650396,0.0633650908862402,0.012043319966379843,0.018115680324835574,0.040459237322462954,0.007254858910019698,0.011328356878785893,0.07100649300961172,0.013294329157914772,0.018598888042204536,0.0700606013850524,0.0687778495746351
