date,"Cluster v2 (잔차+동적K, [C23+K24])","Cluster v1 (원시+K=10, [K24])",Naive GMVP-LW,EW Market,S&P500 (approx.)
2007-09-28,0.021169861454641517,0.01508609561639196,0.02767370187937363,0.020003257185491247,0.004471698917043021
2007-10-31,0.028511847955136446,0.018478714854040505,0.0141628290337701,0.021103017819230838,0.004471698917043021
2007-11-30,-0.045198293901507085,-0.04925650944510387,-0.05798583695781774,-0.07838656499008531,0.004471698917043021
2007-12-31,-0.008274141876150007,-0.009845575169547384,-0.010521050677434036,-0.009439434841042467,0.004471698917043021
2008-01-31,-0.05758605504234631,-0.05198509613773632,-0.05416540464115707,-0.0564469361651311,-0.0377711386183186
2008-02-29,-0.052170039335161324,-0.047009253209811155,-0.04078685454041142,-0.030785255369367825,-0.0377711386183186
2008-03-31,0.01046001255564926,0.004270215991040766,-0.007550610553436451,-0.01087867977924567,-0.0377711386183186
2008-04-30,0.03700262061834653,0.03253331905309965,0.032351424632771686,0.038196435578010786,-0.0377711386183186
2008-05-30,0.027716304508904412,0.02325681931076518,0.028503170834664665,0.03906095898046638,-0.0377711386183186
2008-06-30,-0.10541780151187544,-0.11788143804233968,-0.08441703692703847,-0.09749892325976703,-0.0377711386183186
2008-07-31,0.004206514643716016,0.015187342721872658,0.03141073151594547,0.023141267661717577,-0.0377711386183186
2008-08-29,0.022134533490339534,0.023564095413761626,0.015913398917488338,0.031471916387014645,-0.0377711386183186
2008-09-30,-0.0673584564324066,-0.06909336078480738,-0.07440893548791314,-0.09771869018414442,-0.0377711386183186
2008-10-31,-0.14719998658390482,-0.1741422259301932,-0.1780216531293825,-0.220861474754943,-0.0377711386183186
2008-11-28,-0.020359544412829007,-0.0695951218784831,-0.10585993415418417,-0.1286108567283454,-0.0377711386183186
2008-12-31,0.01053291162994275,0.019483158961873026,0.012966427878764971,0.04627569393748515,-0.0377711386183186
2009-01-30,-0.08812506875906385,-0.12878570055251495,-0.08498756631257864,-0.08430976118465171,0.019782473741388973
2009-02-27,-0.11838236887813884,-0.11032913563891508,-0.12960854424322266,-0.11818184382895013,0.019782473741388973
2009-03-31,0.05062261887412989,0.0768082687998579,0.08378870092466996,0.10177304534429005,0.019782473741388973
2009-04-30,0.06682629704436631,0.11426934074273211,0.058585110377545456,0.1746607479803386,0.019782473741388973
2009-05-29,0.03660558788927137,0.03050944945614104,0.06724081391462354,0.06205215342602634,0.019782473741388973
2009-06-30,0.04463402148884837,0.01878516079055,0.04520271751231141,0.01468396633224897,0.019782473741388973
2009-07-31,0.06270336630948836,0.06911446790624795,0.06158617080323301,0.09475482995742131,0.019782473741388973
2009-08-31,0.018418711285326097,0.01777231232894595,0.006983829513047961,0.03448342953505949,0.019782473741388973
2009-09-30,0.03190128705836554,0.03981534590370196,0.0236615264481274,0.06613946279729357,0.019782473741388973
2009-10-30,-0.028974241017172882,-0.03705560185989111,-0.041914556914232876,-0.06422612125440924,0.019782473741388973
2009-11-30,0.03252320092809067,0.030692979964832716,0.014807549202962414,0.03422236328085752,0.019782473741388973
2009-12-31,0.05516564970959303,0.05979689857543475,0.059465332572216124,0.07044763746623166,0.019782473741388973
2010-01-29,-0.027229647082042813,-0.025535816377213368,-0.005191587741110679,-0.026433221196648902,0.011788200392395032
2010-02-26,0.02116544826605331,0.028604629840462328,0.0352766306623069,0.04329231118725647,0.011788200392395032
2010-03-31,0.051153157077534324,0.060559668530456356,0.05023547300200376,0.07434970162752608,0.011788200392395032
2010-04-30,0.035269623993763904,0.04096060280027461,0.04867936279900314,0.05993712622698808,0.011788200392395032
2010-05-28,-0.06384054031969064,-0.06595139308772957,-0.0687610927753404,-0.08480952590716567,0.011788200392395032
2010-06-30,-0.023371976290369367,-0.038099112450298726,-0.039018411358959115,-0.07728850771781073,0.011788200392395032
2010-07-30,0.062342628068853996,0.06336509088624023,0.040459237322462954,0.07100649300961172,0.011788200392395032
2010-08-31,-0.03007492365153432,-0.04313225221670917,-0.036851036352693656,-0.07024100068510655,0.011788200392395032
2010-09-30,0.06673912616073567,0.08758408898208125,0.06912244870903066,0.12248150550776093,0.011788200392395032
2010-10-29,0.027025597966822152,0.03260524231093802,0.023230199749563786,0.039767474209362684,0.011788200392395032
2010-11-30,-0.002072719670991779,0.012492626281835064,0.0014084575885763301,0.02499838688510866,0.011788200392395032
2010-12-31,0.05477945193163473,0.06358637304048573,0.06105614998555534,0.08719375534549663,0.011788200392395032
2011-01-31,0.0066015966665431206,0.0013154529671198574,-0.02045849274082223,0.005091758646837386,0.00173337883251512
2011-02-28,0.028812457153832814,0.028770313136432944,0.03951357719683218,0.04456449101064238,0.00173337883251512
2011-03-31,0.019384446515361642,0.02029827147833466,0.031179785684830645,0.02164279216772144,0.00173337883251512
2011-04-29,0.03133502240075827,0.022520093755190557,0.010867136807828161,0.022882055665477102,0.00173337883251512
2011-05-31,-0.006614510272576253,-0.005412111302435026,-0.01366068386722821,-0.019791575489170002,0.00173337883251512
2011-06-30,-0.008169337253699702,-0.014860901705500045,-0.023748514691389895,-0.027541643381032387,0.00173337883251512
2011-07-29,-0.030049175344485438,-0.03109578938890459,-0.034161624568738364,-0.033888307925270034,0.00173337883251512
2011-08-31,-0.012318697652539025,-0.04476733576376519,-0.034367093672609456,-0.09141516093763839,0.00173337883251512
2011-09-30,-0.02660691502566473,-0.06976221662934723,-0.05379769907569134,-0.1120376042809395,0.00173337883251512
2011-10-31,0.06832388596169395,0.09228917810843582,0.07948188533742824,0.14884430717817781,0.00173337883251512
2011-11-30,0.011065331295676994,0.007382600817102075,-0.00901452351104405,-0.0171510501371094,0.00173337883251512
2011-12-30,0.02581653371321172,0.015073316922453017,0.012006619056015013,0.00039246970956336585,0.00173337883251512
2012-01-31,-0.00858768245880219,0.0012660647402565222,0.05397114296187138,0.07991160146122345,0.012445137919713467
2012-02-29,0.011161903217209748,0.012380102657092823,0.04246804562300533,0.036703890731303465,0.012445137919713467
2012-03-30,0.018367741231854008,0.02038009402855003,0.021107966382685445,0.022882007963173738,0.012445137919713467
2012-04-30,0.008365712359436894,0.0045015270560352615,0.013508643077226197,-0.01870106717838793,0.012445137919713467
2012-05-31,-0.013922436891969736,-0.02719190980156574,-0.025992074745368424,-0.07754088152032565,0.012445137919713467
2012-06-29,0.04038216151232012,0.039496892353035266,0.04751697087570816,0.0421507650901182,0.012445137919713467
2012-07-31,0.02020026743073959,0.017078757073985762,-0.011757067992427133,-0.0089860238427846,0.012445137919713467
2012-08-31,-0.015171509761664198,-0.007133081150523255,0.011231594529195135,0.03552202196527101,0.012445137919713467
2012-09-28,0.024138220518202576,0.024375746276077942,0.02791192390322646,0.033978467764014905,0.012445137919713467
2012-10-31,0.0035940339158905934,0.0009535396913359656,-0.017719348038382585,-0.020499396057501618,0.012445137919713467
2012-11-30,-0.01369698749588565,-0.007439744136370329,0.0025817707897693148,0.007110238231538516,0.012445137919713467
2012-12-31,0.007240992573726821,0.007407564664398487,0.003497429609039569,0.027933927818127,0.012445137919713467
2013-01-31,0.055547640319052245,0.054516559096297226,0.05272008385252003,0.06464657210369422,0.023663768331595003
2013-02-28,0.024622956607836668,0.02337514551377778,0.008778891275981648,0.005640058894680328,0.023663768331595003
2013-03-28,0.04925729541478364,0.04739964784052086,0.05378964478165456,0.04446979972466875,0.023663768331595003
2013-04-30,0.03685191542330927,0.03369765163871837,0.018737420128975026,-0.0018204937497444766,0.023663768331595003
2013-05-31,-0.026785101175204478,-0.018668665475785825,0.010200531723338714,0.04306115933409182,0.023663768331595003
2013-06-28,0.002201776001573322,0.0003096051921901872,-0.005416126936458164,-0.00942775970547288,0.023663768331595003
2013-07-31,0.05695472554987783,0.05618741901389852,0.046261578617172464,0.07281392146359364,0.023663768331595003
2013-08-30,-0.0456551206794308,-0.04510718620348551,-0.03254038437450785,-0.027857547466001966,0.023663768331595003
2013-09-30,0.03372168911737787,0.03400514643337424,0.036532644175851905,0.05767075858530271,0.023663768331595003
2013-10-31,0.042251407137376906,0.04310012361879256,0.03168149110223255,0.027687001168377447,0.023663768331595003
2013-11-29,0.01266069786048194,0.01301487054859699,0.021877475719480843,0.042742702098933924,0.023663768331595003
2013-12-31,0.0198400961053617,0.019562771322008985,0.017163779428690764,0.029510036679668162,0.023663768331595003
2014-01-31,-0.012970257103687238,-0.016589375942654073,0.00047551981851489495,-0.018998703693128376,0.010756878202714981
2014-02-28,0.040051344412782366,0.039364655360189175,0.050937195356673584,0.05091333102283031,0.010756878202714981
2014-03-31,0.017904383106132443,0.017529035393642898,0.007394081539162838,0.0009169757684163426,0.010756878202714981
2014-04-30,0.003204365788625556,0.0006270660319502937,-0.02371197936875415,-0.033659293161372734,0.010756878202714981
2014-05-30,0.00522856660622687,0.008016633451652213,-0.005502046270066776,0.005588099520384925,0.010756878202714981
2014-06-30,0.040857212453111066,0.039868894572869046,0.052344956905072966,0.045685614215921995,0.010756878202714981
2014-07-31,-0.05157691946955027,-0.05074066685382388,-0.053364224514546976,-0.05059011452991215,0.010756878202714981
2014-08-29,0.04434317373344875,0.04872957016177854,0.04194207641599517,0.04431425388258267,0.010756878202714981
2014-09-30,-0.034705127957252266,-0.033371694396493505,-0.04387701264277278,-0.057181914007253955,0.010756878202714981
2014-10-31,0.06089609700060412,0.05793125549755651,0.03447954736787946,0.034470029883424666,0.010756878202714981
2014-11-28,0.013072732317594897,0.013729808428237338,0.0059922171281771375,-0.0017090742584243573,0.010756878202714981
2014-12-31,0.014280189352535966,0.014055421320559433,0.00021056620832821137,0.009719727730458793,0.010756878202714981
2015-01-30,-0.027581081654879776,-0.02550941167789816,-0.024995642691277135,-0.04216752725622966,0.0011592468385308585
2015-02-27,0.043354036589364285,0.04980256632060451,0.058349722314438066,0.06847307674422244,0.0011592468385308585
2015-03-31,-0.003522801142655281,-0.0014670917378878775,-0.007487340780624659,-0.0032843623171649877,0.0011592468385308585
2015-04-30,-0.008959869432581142,-0.013059308404082237,-0.0013451899145905635,-0.0014123473457433172,0.0011592468385308585
2015-05-29,0.004433112753821573,0.00689271451055111,-0.0019102530146825967,0.007745885039231159,0.0011592468385308585
2015-06-30,-0.018837270318286102,-0.014953853351458664,-0.023476266689658826,-0.004155634809990833,0.0011592468385308585
2015-07-31,0.012815551687544618,0.0051902732699389735,-0.0057169314559471635,-0.02812161070980426,0.0011592468385308585
2015-08-31,-0.04620580109985145,-0.04542301389145721,-0.06816538178105525,-0.05238760025884162,0.0011592468385308585
2015-09-30,-0.023670837941094855,-0.02543737091514483,-0.027382035400563564,-0.05872658553621121,0.0011592468385308585
2015-10-30,0.05924122757349251,0.05616810029241073,0.04422423839157152,0.05982591848026813,0.0011592468385308585
2015-11-30,0.007243674790986599,0.005464346594272167,0.010230238372792971,0.018435273393686183,0.0011592468385308585
2015-12-31,-0.022440388366790506,-0.020522906955946683,-0.0459830033777901,-0.053459357219242644,0.0011592468385308585
2016-01-29,-0.022940104246981306,-0.02223757277958383,-0.05709155771525463,-0.08739053474866872,0.009488792934583046
2016-02-29,0.020739487053303102,0.02372397612359114,0.0293465834062043,0.011181118995963588,0.009488792934583046
2016-03-31,0.08196191406953159,0.07730926718481872,0.053890741607500146,0.07927973580465829,0.009488792934583046
2016-04-29,-0.0030833202133826415,-0.00422016778083232,0.010051824835338443,0.03371240428793756,0.009488792934583046
2016-05-31,0.016526255976468517,0.019348108276007775,-0.004400422162791261,0.0001689403041074819,0.009488792934583046
2016-06-30,0.034252079724194924,0.03112263521936498,0.019806921404670948,-0.009447064796033576,0.009488792934583046
2016-07-29,0.024811607540188504,0.026359499434061483,0.03653625323564093,0.05505433356206669,0.009488792934583046
2016-08-31,-0.006723645712848545,-0.0042903195266743065,-0.006307279717923205,0.015686154911807658,0.009488792934583046
2016-09-30,-0.0018168936520430955,-0.002981739461194092,-0.006675625930143361,0.01185672006899167,0.009488792934583046
2016-10-31,-0.005041161918291587,-0.005474983721287246,-0.028830935576721773,-0.046605972022552664,0.009488792934583046
2016-11-30,0.06389602045690453,0.06770168602673655,0.04513249197768582,0.09593425604115463,0.009488792934583046
2016-12-30,0.033632009585009705,0.03386448582221456,0.03161190237877984,0.01684461254035629,0.009488792934583046
2017-01-31,0.010149247023154812,0.005785042138560147,0.007797660964098706,0.014765401263125415,0.01656996473575134
2017-02-28,0.03500131426891887,0.02958080064785178,0.005558298737741407,0.014180825338131267,0.01656996473575134
2017-03-31,0.0027499765109854505,0.00352354886832406,0.007391790483990808,0.004017727005924834,0.01656996473575134
2017-04-28,0.013229792326890413,0.014762444339969125,0.03223521834482042,0.0026175661732150074,0.01656996473575134
2017-05-31,0.010068391105577931,0.006846367798990158,-0.011619245819465147,-0.02315648874823996,0.01656996473575134
2017-06-30,0.0022163384653382076,0.0038223543299058214,0.01932369149633862,0.030104425120141363,0.01656996473575134
2017-07-31,0.01562304291780625,0.014383518689699518,0.0034150710103878217,0.00490888666524413,0.01656996473575134
2017-08-31,0.0010921889500174287,-0.0037146315116226183,-0.03200757015385753,-0.015171633683909221,0.01656996473575134
2017-09-29,0.017081308195137316,0.022771740654157397,0.02903859698875797,0.06286516528591377,0.01656996473575134
2017-10-31,0.027737813273138217,0.02171535638366028,-0.0002099946344602576,0.001758408006268783,0.01656996473575134
2017-11-30,0.034358698695100526,0.03682467782006623,0.03463574923330803,0.03143382856272276,0.01656996473575134
2017-12-29,-0.0208328648652624,-0.012550508702221987,0.01220772050075687,0.006553357791182574,0.01656996473575134
2018-01-31,0.01574908613217612,0.020171954604913157,0.010542618900751224,0.030685147324487315,-0.0037427588466381057
2018-02-28,-0.04469138221236624,-0.04449520195888282,-0.044523183547479035,-0.04442605200329575,-0.0037427588466381057
2018-03-29,0.01541071075833659,0.009679882148213312,0.02099127049504465,-0.002099571799387629,-0.0037427588466381057
2018-04-30,0.007999283216655934,0.004009367871783281,0.005562996114503985,0.006130077053433331,-0.0037427588466381057
2018-05-31,0.025614742940424463,0.0208018110552018,0.030193622344554347,0.04934772324054581,-0.0037427588466381057
2018-06-29,0.013566593063097598,0.014864278532064287,0.022252214128139408,0.0028604176573902617,-0.0037427588466381057
2018-07-31,0.026161977519906218,0.027761760903424842,0.0030767948783961573,0.011632679378546732,-0.0037427588466381057
2018-08-31,0.030627918676603312,0.027925831862256986,0.03207135772280486,0.03274071718036121,-0.0037427588466381057
2018-09-28,-0.008125079636162,-0.006012818230863714,-0.015129477701716706,-0.020166438816407582,-0.0037427588466381057
2018-10-31,-0.05643523782599751,-0.058240996322079665,-0.07113132052798074,-0.10286627365095011,-0.0037427588466381057
2018-11-30,0.03556372438707142,0.03527822976742965,0.00994630949935894,0.0051887688506695295,-0.0037427588466381057
2018-12-31,-0.08043797566390634,-0.08070184530399196,-0.10857118188377092,-0.12403009962937427,-0.0037427588466381057
2019-01-31,0.07129278516398846,0.07014529170935163,0.06251006227496066,0.11747193440826621,0.023017227160583298
2019-02-28,0.031466251291795755,0.03314188365999399,0.02768006543564848,0.0468689743511958,0.023017227160583298
2019-03-29,0.019304977412532773,0.01743794339388073,-0.002587995426374306,-0.02079207654759302,0.023017227160583298
2019-04-30,0.01823977473333975,0.023801164955710132,0.013385685884148329,0.029720552919908567,0.023017227160583298
2019-05-31,-0.02163927478034619,-0.02749808211849874,-0.059201076395907284,-0.08811190516416612,0.023017227160583298
2019-06-28,0.046180171095030885,0.04311576528714481,0.04576316957579957,0.06509837557915767,0.023017227160583298
2019-07-31,0.007126675752544276,0.007240755921751794,0.0033710015276900737,-0.00071085320938319,0.023017227160583298
2019-08-30,0.02359755870813058,0.01710416947103017,-0.006532217745016449,-0.055028055777971874,0.023017227160583298
2019-09-30,0.023135133865810946,0.015405162021931878,-0.005724229674588933,0.02621749509080141,0.023017227160583298
2019-10-31,-0.004623388881346612,-0.005076802127994488,-0.0011945881639360743,0.014085992693910268,0.023017227160583298
2019-11-29,-0.005705114783420084,0.005859143322916551,0.023769653292506066,0.0436635209782213,0.023017227160583298
2019-12-31,0.02987588089359828,0.025211594652332813,0.030413391164446912,0.036500755449787224,0.023017227160583298
2020-01-31,0.026867881963961733,0.01736160924953548,-0.008690133936959702,-0.036938376945294435,0.014174395484882085
2020-02-28,-0.09562243366962456,-0.08743739635924017,-0.07341915387548185,-0.08700641672328492,0.014174395484882085
